epoch,acc,auc,loss,val_acc,val_auc,val_loss
56,0.9092627763748169,0.9726802706718445,0.38113367557525635,0.8373786211013794,0.8435125946998596,0.44522297382354736
57,0.8988657593727112,0.9715840816497803,0.3720465302467346,0.8470873832702637,0.8353790044784546,0.411124587059021
58,0.9026464819908142,0.9744250178337097,0.3543383479118347,0.8398058414459229,0.842514157295227,0.45607954263687134
59,0.8998109698295593,0.9734780192375183,0.36326587200164795,0.8349514603614807,0.8505017161369324,0.4701530337333679
60,0.9017013311386108,0.9725310206413269,0.36122018098831177,0.856796145439148,0.8440483808517456,0.42029476165771484
61,0.9035916924476624,0.9729219079017639,0.3593040406703949,0.844660222530365,0.8385447263717651,0.45771366357803345
62,0.9007561206817627,0.969578742980957,0.38598737120628357,0.8349514603614807,0.8419539928436279,0.451644629240036
63,0.8846880793571472,0.96946120262146,0.3775259256362915,0.8495145440101624,0.8501850366592407,0.4254666268825531
64,0.9045368432998657,0.972019374370575,0.3656308948993683,0.8228155374526978,0.859097957611084,0.506885290145874
65,0.8818525671958923,0.9674941301345825,0.3914589285850525,0.8179611563682556,0.846386194229126,0.5237617492675781
66,0.8988657593727112,0.9705957174301147,0.3736328184604645,0.8252426981925964,0.8518654108047485,0.5035584568977356
67,0.8998109698295593,0.9710374474525452,0.36811843514442444,0.8373786211013794,0.8430742025375366,0.5125130414962769
68,0.9035916924476624,0.9734653234481812,0.3499695956707001,0.832524299621582,0.8332602381706238,0.5574795007705688
69,0.9026464819908142,0.9724483489990234,0.3744296133518219,0.8228155374526978,0.834526538848877,0.5314937829971313
70,0.8913043737411499,0.971155047416687,0.36761677265167236,0.8228155374526978,0.8383742570877075,0.556981086730957
71,0.916824221611023,0.9743487238883972,0.34893250465393066,0.8203883767127991,0.8423192501068115,0.5197466015815735
72,0.8837429285049438,0.971275806427002,0.36816656589508057,0.8179611563682556,0.8353545665740967,0.531239926815033
73,0.8941398859024048,0.9726771712303162,0.3524036407470703,0.8398058414459229,0.8192577362060547,0.5131582617759705
74,0.9045368432998657,0.9741548895835876,0.34184837341308594,0.8276699185371399,0.8278053402900696,0.5096431970596313
75,0.9045368432998657,0.9752702116966248,0.3448573350906372,0.8398058414459229,0.8332846760749817,0.515680193901062
76,0.9064272046089172,0.9740055203437805,0.349862664937973,0.8422330021858215,0.8294612169265747,0.5370652675628662
77,0.9017013311386108,0.9699156284332275,0.36937186121940613,0.8398058414459229,0.8313120603561401,0.5259097814559937
78,0.8960302472114563,0.9681297540664673,0.38534218072891235,0.8373786211013794,0.8326758146286011,0.5399463176727295
79,0.8941398859024048,0.967684805393219,0.37908634543418884,0.8543689250946045,0.8293639421463013,0.48810866475105286
80,0.8884688019752502,0.9666424989700317,0.3933491110801697,0.8300970792770386,0.8264173269271851,0.5053108930587769
81,0.8998109698295593,0.9702079892158508,0.36825501918792725,0.844660222530365,0.8289743065834045,0.4949776828289032
82,0.8988657593727112,0.9716952443122864,0.3622802793979645,0.832524299621582,0.8364990949630737,0.5494697093963623
83,0.9054820537567139,0.9743296504020691,0.34267979860305786,0.8470873832702637,0.8292664289474487,0.5230016708374023
84,0.9007561206817627,0.9776982069015503,0.3235056698322296,0.8495145440101624,0.8283411860466003,0.5099501013755798
85,0.9196597337722778,0.9804850816726685,0.30716565251350403,0.8252426981925964,0.8348919153213501,0.603664755821228
86,0.9073724150657654,0.9789882898330688,0.30536356568336487,0.844660222530365,0.8278052806854248,0.5103915333747864
87,0.8950850367546082,0.9761472940444946,0.32245105504989624,0.8592233061790466,0.8148012757301331,0.5214881896972656
88,0.9073724150657654,0.9743804931640625,0.33472397923469543,0.8519417643547058,0.8217903971672058,0.5069478154182434
89,0.9035916924476624,0.9759376049041748,0.3239365816116333,0.832524299621582,0.8240064978599548,0.5566409826278687
90,0.9073724150657654,0.9771896600723267,0.3160926401615143,0.8398058414459229,0.8313608169555664,0.5135849714279175
91,0.9149338603019714,0.9808186888694763,0.3048880696296692,0.8519417643547058,0.8358172178268433,0.4945286214351654
92,0.9120982885360718,0.9786767959594727,0.30500853061676025,0.8349514603614807,0.8383742570877075,0.5319488644599915
93,0.9120982885360718,0.9760138988494873,0.3174861669540405,0.844660222530365,0.8291448354721069,0.5385051965713501
94,0.9092627763748169,0.9815973043441772,0.2899754047393799,0.8495145440101624,0.8371079564094543,0.51006019115448
95,0.9130434989929199,0.9799131155014038,0.2920079529285431,0.8543689250946045,0.8286820650100708,0.5070571303367615
96,0.9139886498451233,0.9808250069618225,0.2973316013813019,0.8398058414459229,0.8267826437950134,0.5227423906326294
97,0.9139886498451233,0.9795539379119873,0.2970488965511322,0.8373786211013794,0.8216198682785034,0.5726988911628723
98,0.9196597337722778,0.9816259145736694,0.2871795892715454,0.8470873832702637,0.8277323246002197,0.5246039628982544
99,0.9130434989929199,0.9811937808990479,0.2859281897544861,0.8519417643547058,0.8239090442657471,0.5078263878822327
100,0.9224952459335327,0.9801291227340698,0.29433730244636536,0.8349514603614807,0.8310685753822327,0.5653244853019714
101,0.9196597337722778,0.9808663725852966,0.2925594747066498,0.832524299621582,0.820256233215332,0.5732934474945068
102,0.9177693724632263,0.980510413646698,0.28987857699394226,0.844660222530365,0.8223991394042969,0.5306988954544067
103,0.9224952459335327,0.9786515235900879,0.3130010664463043,0.8349514603614807,0.8194038271903992,0.5716965794563293
104,0.9064272046089172,0.9773707389831543,0.3076452314853668,0.8422330021858215,0.8295344710350037,0.5540528893470764
105,0.916824221611023,0.9791502952575684,0.31049999594688416,0.8519417643547058,0.8239820599555969,0.5179954171180725
106,0.9234404563903809,0.9819310903549194,0.28069812059402466,0.8470873832702637,0.8262712955474854,0.5783982872962952
107,0.9262759685516357,0.9831830263137817,0.2805063724517822,0.832524299621582,0.8258571624755859,0.6100217700004578
108,0.9262759685516357,0.9842252731323242,0.26167479157447815,0.8349514603614807,0.8261737823486328,0.5812672972679138
109,0.9196597337722778,0.9829161167144775,0.26403456926345825,0.844660222530365,0.8288037776947021,0.5655887126922607
110,0.9262759685516357,0.9837677478790283,0.2661944627761841,0.832524299621582,0.8279515504837036,0.6167266964912415
111,0.9234404563903809,0.9831671714782715,0.2634184658527374,0.8495145440101624,0.8298265933990479,0.578306257724762
112,0.9224952459335327,0.9835071563720703,0.253367155790329,0.8543689250946045,0.8244691491127014,0.5683981776237488
113,0.9262759685516357,0.9842348694801331,0.2580680251121521,0.856796145439148,0.8290229439735413,0.5687593817710876
114,0.9196597337722778,0.9838217496871948,0.26285094022750854,0.844660222530365,0.821376383304596,0.5969829559326172
115,0.9262759685516357,0.984133243560791,0.25029006600379944,0.8543689250946045,0.8292665481567383,0.5533576607704163
116,0.9347826242446899,0.9851500988006592,0.2521611154079437,0.8398058414459229,0.8287063837051392,0.5974714756011963
117,0.9253308176994324,0.984609842300415,0.24963407218456268,0.8519417643547058,0.8290473222732544,0.5865634083747864
118,0.9319470524787903,0.9844763875007629,0.2522088885307312,0.8519417643547058,0.8307031393051147,0.5772623419761658
119,0.9300566911697388,0.9851597547531128,0.2505301833152771,0.8495145440101624,0.8304110169410706,0.5817960500717163
120,0.9347826242446899,0.9846892356872559,0.24926896393299103,0.8519417643547058,0.8285115957260132,0.5919046998023987
121,0.9281663298606873,0.9837486743927002,0.2523854076862335,0.844660222530365,0.8251266479492188,0.5947551727294922
122,0.9253308176994324,0.985051691532135,0.24812890589237213,0.8543689250946045,0.8254431486129761,0.5741994380950928
123,0.9328922629356384,0.9842824935913086,0.25037461519241333,0.8470873832702637,0.8229348659515381,0.5790016651153564
124,0.9272211790084839,0.9841076731681824,0.2503219246864319,0.8470873832702637,0.8244691491127014,0.5804407000541687
125,0.9310019016265869,0.9843333959579468,0.24459277093410492,0.8470873832702637,0.8227643966674805,0.576799213886261
126,0.9300566911697388,0.9849499464035034,0.2480340451002121,0.8543689250946045,0.8260033130645752,0.5872228145599365
127,0.9347826242446899,0.985490083694458,0.24701741337776184,0.8495145440101624,0.8226913213729858,0.5938564538955688
128,0.9310019016265869,0.9844986200332642,0.24946239590644836,0.8398058414459229,0.8202074766159058,0.5998053550720215
129,0.9300566911697388,0.9846353530883789,0.24347752332687378,0.8495145440101624,0.8248831033706665,0.5974062085151672
130,0.9328922629356384,0.985019862651825,0.2414069026708603,0.856796145439148,0.8217659592628479,0.6043612957000732
131,0.9347826242446899,0.9850389361381531,0.24743923544883728,0.8470873832702637,0.8259788751602173,0.6092305183410645
132,0.9310019016265869,0.9844763278961182,0.2415890246629715,0.8495145440101624,0.8233246207237244,0.5788882374763489
133,0.9338374137878418,0.9855505228042603,0.2415391057729721,0.8495145440101624,0.8289499282836914,0.6034460663795471
134,0.9310019016265869,0.9850769639015198,0.23830607533454895,0.8422330021858215,0.8305571675300598,0.6366302371025085
135,0.9338374137878418,0.985903263092041,0.2443600744009018,0.8495145440101624,0.8320426344871521,0.6041213274002075
136,0.9310019016265869,0.9847179055213928,0.24225115776062012,0.8495145440101624,0.8251022696495056,0.5924593806266785
137,0.9338374137878418,0.9862560033798218,0.23585829138755798,0.844660222530365,0.8251509070396423,0.6153985857963562
138,0.9319470524787903,0.9863418340682983,0.23426195979118347,0.8422330021858215,0.8258814811706543,0.6270120739936829
139,0.9338374137878418,0.985512375831604,0.23512528836727142,0.8470873832702637,0.8241281509399414,0.636352002620697
140,0.9291115403175354,0.9852391481399536,0.23478247225284576,0.8470873832702637,0.8242743015289307,0.6097599267959595
141,0.9347826242446899,0.9863258600234985,0.23802383244037628,0.8470873832702637,0.8270504474639893,0.6350256204605103
142,0.9291115403175354,0.9860588312149048,0.23196451365947723,0.8519417643547058,0.8218634128570557,0.6148738861083984
143,0.9338374137878418,0.9862337112426758,0.23120112717151642,0.8495145440101624,0.8217659592628479,0.6264959573745728
144,0.9366729855537415,0.9859477281570435,0.2248319685459137,0.856796145439148,0.8183081150054932,0.6014645099639893
145,0.9376181364059448,0.986039936542511,0.24359670281410217,0.8519417643547058,0.8234218955039978,0.6398458480834961
146,0.9319470524787903,0.9859318137168884,0.22908197343349457,0.8519417643547058,0.8186732530593872,0.6357347965240479
147,0.9347826242446899,0.9862179160118103,0.23091661930084229,0.8519417643547058,0.8135592341423035,0.6370404958724976
148,0.9347826242446899,0.9849404096603394,0.23684999346733093,0.8495145440101624,0.8243961334228516,0.64765465259552
149,0.9328922629356384,0.9860303401947021,0.22738103568553925,0.8519417643547058,0.8200369477272034,0.6390886306762695
150,0.9347826242446899,0.9854328632354736,0.2320277988910675,0.8543689250946045,0.8203535676002502,0.6324722170829773
151,0.9376181364059448,0.9866659641265869,0.22970081865787506,0.8519417643547058,0.8180157542228699,0.6485320329666138
152,0.938563346862793,0.9860907793045044,0.22433875501155853,0.8543689250946045,0.8205240964889526,0.6427413821220398
153,0.9366729855537415,0.9855536818504333,0.23353053629398346,0.8495145440101624,0.8179183602333069,0.6585968136787415
154,0.9366729855537415,0.9860145449638367,0.22598004341125488,0.8543689250946045,0.819817841053009,0.6465726494789124
155,0.9366729855537415,0.9858555197715759,0.23121041059494019,0.8519417643547058,0.8174799680709839,0.6556616425514221
156,0.9347826242446899,0.9864276647567749,0.22522187232971191,0.8519417643547058,0.8179670572280884,0.6578409671783447
157,0.9395084977149963,0.9859731197357178,0.22852008044719696,0.8495145440101624,0.819379448890686,0.6593629121780396
158,0.9338374137878418,0.9863450527191162,0.22538375854492188,0.8470873832702637,0.8204996585845947,0.6445803642272949
159,0.9376181364059448,0.9869868159294128,0.22277288138866425,0.8543689250946045,0.8220582008361816,0.6486642956733704
160,0.9357277750968933,0.9864753484725952,0.22750717401504517,0.8470873832702637,0.8197690844535828,0.6688272953033447
161,0.9328922629356384,0.9863162040710449,0.2255876660346985,0.8543689250946045,0.8143386244773865,0.6564248204231262
162,0.9413988590240479,0.9876859784126282,0.22185425460338593,0.856796145439148,0.8169929385185242,0.6429212093353271
163,0.9395084977149963,0.9867421984672546,0.2232425957918167,0.8495145440101624,0.8157753348350525,0.6703711152076721
164,0.9347826242446899,0.9862401485443115,0.22752225399017334,0.8495145440101624,0.8150692582130432,0.6494992971420288
165,0.9366729855537415,0.9864975214004517,0.22237738966941833,0.8543689250946045,0.8149230480194092,0.6498995423316956
166,0.9357277750968933,0.9854042530059814,0.2294030487537384,0.8543689250946045,0.8169685006141663,0.6499709486961365
167,0.9347826242446899,0.9854360222816467,0.23154152929782867,0.8519417643547058,0.8197446465492249,0.6246298551559448
168,0.9357277750968933,0.9863830804824829,0.22515560686588287,0.8519417643547058,0.8137053847312927,0.6386137008666992
169,0.9328922629356384,0.985121488571167,0.2309969812631607,0.8519417643547058,0.8140706419944763,0.6462792158126831
170,0.9376181364059448,0.9861161112785339,0.22896002233028412,0.8495145440101624,0.8154831528663635,0.6498123407363892
171,0.9376181364059448,0.9862178564071655,0.22713719308376312,0.844660222530365,0.8149961233139038,0.6672173738479614
172,0.9338374137878418,0.9848927855491638,0.2262527197599411,0.8543689250946045,0.8165791034698486,0.6597269177436829
173,0.9338374137878418,0.9856680631637573,0.22362782061100006,0.8543689250946045,0.8169441223144531,0.6521854400634766
174,0.9366729855537415,0.9859063029289246,0.22233109176158905,0.8519417643547058,0.8163840770721436,0.6429671049118042
175,0.9366729855537415,0.985305905342102,0.22747565805912018,0.8519417643547058,0.8146308064460754,0.6387514472007751
176,0.9395084977149963,0.9864180088043213,0.22547468543052673,0.8543689250946045,0.8155319094657898,0.6527895331382751
177,0.9395084977149963,0.9869423508644104,0.2225247174501419,0.8543689250946045,0.8146551847457886,0.6633462905883789
178,0.938563346862793,0.9865800142288208,0.22103603184223175,0.8543689250946045,0.8153128027915955,0.6510159373283386
179,0.9347826242446899,0.986545205116272,0.22036541998386383,0.856796145439148,0.8162136673927307,0.6474319696426392
180,0.9432892203330994,0.9875239133834839,0.21795375645160675,0.856796145439148,0.8145334124565125,0.663187563419342
181,0.9366729855537415,0.9865610599517822,0.22391894459724426,0.8519417643547058,0.8135836124420166,0.6633351445198059
182,0.938563346862793,0.987044095993042,0.22495321929454803,0.856796145439148,0.8066431879997253,0.6536235809326172
183,0.938563346862793,0.9861669540405273,0.21745124459266663,0.8543689250946045,0.8131453990936279,0.6622893214225769
184,0.938563346862793,0.9874285459518433,0.2211737334728241,0.856796145439148,0.8131210207939148,0.6675753593444824
185,0.9376181364059448,0.9866436719894409,0.2231827825307846,0.856796145439148,0.8138027787208557,0.667989194393158
186,0.938563346862793,0.9864593744277954,0.2223254293203354,0.856796145439148,0.8103691339492798,0.6636823415756226
187,0.9395084977149963,0.9865769743919373,0.22105494141578674,0.8543689250946045,0.815239667892456,0.6631878614425659
188,0.9376181364059448,0.9872251749038696,0.2180040180683136,0.8543689250946045,0.8149717450141907,0.6577438712120056
189,0.9413988590240479,0.9871648550033569,0.21974854171276093,0.8543689250946045,0.8186976313591003,0.6657987236976624
190,0.938563346862793,0.9860557317733765,0.22350893914699554,0.8543689250946045,0.8192577362060547,0.6666048765182495
191,0.9404537081718445,0.9872570037841797,0.2141030728816986,0.8519417643547058,0.809638500213623,0.6647520065307617
192,0.9413988590240479,0.9872728586196899,0.21912886202335358,0.8543689250946045,0.8151665329933167,0.6684727072715759
193,0.9376181364059448,0.9863957166671753,0.22160254418849945,0.8543689250946045,0.8090540766716003,0.6691664457321167
194,0.938563346862793,0.9873396754264832,0.21566705405712128,0.8519417643547058,0.8109049797058105,0.6613228917121887
195,0.938563346862793,0.9866150617599487,0.21746096014976501,0.8543689250946045,0.8094680309295654,0.6632749438285828
196,0.9404537081718445,0.9866341352462769,0.22873111069202423,0.8543689250946045,0.8092002272605896,0.6613213419914246
197,0.9395084977149963,0.9865419268608093,0.21864798665046692,0.8543689250946045,0.8091759085655212,0.6578292846679688
198,0.9413988590240479,0.9871107339859009,0.22109699249267578,0.8519417643547058,0.8088836669921875,0.6638338565826416
199,0.9357277750968933,0.9868184328079224,0.21915751695632935,0.8543689250946045,0.8115623593330383,0.6600946187973022
200,0.9432892203330994,0.9870282411575317,0.22064350545406342,0.856796145439148,0.8087862133979797,0.6705437898635864
201,0.9376181364059448,0.9863355159759521,0.22145599126815796,0.8543689250946045,0.8108562231063843,0.665128231048584
202,0.9413988590240479,0.9873713254928589,0.21508564054965973,0.8519417643547058,0.8113189339637756,0.6592593789100647
203,0.9442344307899475,0.9874286651611328,0.2192617952823639,0.8519417643547058,0.8045002818107605,0.6451559066772461
204,0.942344069480896,0.9868565797805786,0.21606796979904175,0.8543689250946045,0.8102229833602905,0.6522152423858643
205,0.9404537081718445,0.9876065850257874,0.21566979587078094,0.856796145439148,0.811051070690155,0.6592068672180176
206,0.9404537081718445,0.9867835640907288,0.22190944850444794,0.8519417643547058,0.8142411708831787,0.6703549027442932
207,0.938563346862793,0.9863418340682983,0.21839244663715363,0.8543689250946045,0.8107343912124634,0.6701730489730835
208,0.9404537081718445,0.9876160025596619,0.21776746213436127,0.856796145439148,0.8120006918907166,0.6696462631225586
209,0.9404537081718445,0.9885153770446777,0.21623927354812622,0.856796145439148,0.8109048008918762,0.6772817373275757
210,0.9395084977149963,0.9863989353179932,0.21696653962135315,0.856796145439148,0.81243896484375,0.6722170114517212
211,0.942344069480896,0.9872029423713684,0.21865080296993256,0.8543689250946045,0.8111240267753601,0.6820981502532959
212,0.9413988590240479,0.9864370822906494,0.2138212025165558,0.8543689250946045,0.8138759136199951,0.6741001009941101
213,0.942344069480896,0.9881817698478699,0.21186980605125427,0.8543689250946045,0.8141437768936157,0.6739132404327393
214,0.9395084977149963,0.987902045249939,0.21869342029094696,0.8543689250946045,0.8104909658432007,0.6831257939338684
215,0.9413988590240479,0.9869804382324219,0.21622709929943085,0.8543689250946045,0.8120982646942139,0.6792627573013306
216,0.9404537081718445,0.9875239133834839,0.22070510685443878,0.8519417643547058,0.8130722641944885,0.6814385056495667
217,0.9395084977149963,0.9869551062583923,0.21633754670619965,0.8543689250946045,0.8120737671852112,0.6805606484413147
218,0.9413988590240479,0.9878226518630981,0.21818238496780396,0.856796145439148,0.8117572665214539,0.6842890381813049
219,0.9432892203330994,0.988248348236084,0.20887792110443115,0.8543689250946045,0.8128287196159363,0.6814227104187012
220,0.9395084977149963,0.9868661165237427,0.21664921939373016,0.8543689250946045,0.8127068877220154,0.6805330514907837
221,0.938563346862793,0.9871648550033569,0.21258074045181274,0.8543689250946045,0.8122442364692688,0.6788530945777893
222,0.9442344307899475,0.987571656703949,0.2129443883895874,0.8543689250946045,0.8119277358055115,0.6820351481437683
223,0.9442344307899475,0.9870852828025818,0.21051478385925293,0.856796145439148,0.813559353351593,0.6793689727783203
224,0.9404537081718445,0.9873777627944946,0.2179182916879654,0.856796145439148,0.8137053847312927,0.6784980297088623
225,0.942344069480896,0.9872728586196899,0.21300114691257477,0.856796145439148,0.8127312660217285,0.6834266185760498
226,0.938563346862793,0.9865801334381104,0.22019866108894348,0.8543689250946045,0.8118789792060852,0.686187207698822
227,0.9413988590240479,0.9872092604637146,0.2163320928812027,0.8543689250946045,0.8117085099220276,0.6887937188148499
228,0.9395084977149963,0.9874731302261353,0.21442511677742004,0.8543689250946045,0.8115624189376831,0.692044734954834
229,0.9404537081718445,0.98663729429245,0.22544944286346436,0.8543689250946045,0.813023567199707,0.6871363520622253
230,0.942344069480896,0.9870027303695679,0.21393731236457825,0.8543689250946045,0.8132914304733276,0.686895489692688
231,0.9413988590240479,0.9877685904502869,0.20705734193325043,0.8543689250946045,0.8144358992576599,0.6825777292251587
232,0.9404537081718445,0.9873777031898499,0.21778681874275208,0.8543689250946045,0.8138759136199951,0.6857943534851074
233,0.9432892203330994,0.9877209663391113,0.20844657719135284,0.8519417643547058,0.8119034171104431,0.6879671812057495
234,0.9404537081718445,0.9871108531951904,0.2158382385969162,0.8519417643547058,0.81119704246521,0.6895009279251099
235,0.9366729855537415,0.9874889254570007,0.21507422626018524,0.8519417643547058,0.8112945556640625,0.6895204782485962
236,0.9404537081718445,0.9871488809585571,0.21725593507289886,0.8543689250946045,0.8117572665214539,0.6875404715538025
237,0.938563346862793,0.9872696995735168,0.21472159028053284,0.8543689250946045,0.8115866780281067,0.6870410442352295
238,0.9413988590240479,0.987311065196991,0.2119140475988388,0.8519417643547058,0.8125121593475342,0.6851097941398621
239,0.9404537081718445,0.9885472655296326,0.20776687562465668,0.8519417643547058,0.81312096118927,0.6840953826904297
240,0.9432892203330994,0.9877400994300842,0.2174992710351944,0.8519417643547058,0.8118789792060852,0.6871710419654846
241,0.9413988590240479,0.9875048995018005,0.21234215795993805,0.8519417643547058,0.8120251297950745,0.687524676322937
242,0.942344069480896,0.9882230162620544,0.21008892357349396,0.8519417643547058,0.8131939172744751,0.6870906949043274
243,0.9376181364059448,0.9864720702171326,0.21280182898044586,0.8519417643547058,0.8123416900634766,0.6873223185539246
244,0.9413988590240479,0.9875048398971558,0.21528507769107819,0.8543689250946045,0.812122642993927,0.6878979206085205
245,0.9395084977149963,0.9874540567398071,0.213076651096344,0.8519417643547058,0.8116354942321777,0.6904922127723694
246,0.9395084977149963,0.9869614243507385,0.2167026698589325,0.8519417643547058,0.8113676309585571,0.6891111135482788
247,0.9376181364059448,0.986487865447998,0.2142961025238037,0.8519417643547058,0.8112457990646362,0.6888829469680786
248,0.9404537081718445,0.9865801334381104,0.21514181792736053,0.8519417643547058,0.8130967020988464,0.6832593679428101
249,0.942344069480896,0.988254725933075,0.2119133174419403,0.8519417643547058,0.8134862780570984,0.6834585666656494
250,0.942344069480896,0.9871551990509033,0.21975693106651306,0.8543689250946045,0.8116841912269592,0.6869192123413086
